customer_id,branch_id,customer_segment,credit_score
12343,BR04,D,353
12344,BR08,D,622
12345,BR05,A,677
12346,BR10,D,817
12347,BR02,C,705
12348,BR10,B,681
12349,BR01,C,594
12350,BR02,D,708
12351,BR08,C,706
12352,BR11,D,768
12353,BR03,A,720
12354,BR04,C,592
12355,BR06,B,769
12356,BR03,A,746
12357,BR10,C,762
12358,BR10,C,732
12359,BR02,C,726
12360,BR05,D,774
12361,BR10,C,675
12362,BR04,A,749
12363,BR08,D,731
12364,BR01,B,784
12365,BR07,C,736
12366,BR02,A,803
12367,BR11,D,683
12368,BR04,B,848
12369,BR03,B,754
12370,BR11,B,711
12371,BR01,A,756
12372,BR04,B,722
12373,BR04,A,725
12374,BR03,D,604
12375,BR13,D,653
12376,BR10,D,649
12377,BR01,B,781
12378,BR09,A,711
12379,BR06,A,733
12380,BR13,B,812
12381,BR04,C,676
12382,BR07,D,796
12383,BR06,C,702
12384,BR06,D,653
12385,BR05,B,702
12386,BR03,C,649
12387,BR10,B,766
12388,BR05,B,697
12389,BR14,C,534
12390,BR03,C,420
12391,BR09,B,433
12392,BR14,A,738
12393,BR08,B,626
12394,BR12,A,802
12395,BR11,C,725
12396,BR04,B,677
12397,BR07,B,643
12398,BR02,C,800
12399,BR06,C,733
12400,BR03,C,660
12401,BR09,B,752
12402,BR06,B,450
12403,BR05,D,692
12404,BR03,B,774
12405,BR15,B,776
12406,BR01,D,625
12407,BR01,B,677
12408,BR03,C,699
12409,BR14,B,841
12410,BR14,D,789
12411,BR08,B,723
12412,BR12,B,595
12413,BR03,B,584
12414,BR14,D,751
12415,BR02,C,706
12416,BR02,A,744
12417,BR02,C,585
12418,BR07,A,769
12419,BR10,A,626
12420,BR04,C,760
12421,BR14,B,787
12422,BR05,D,666
12423,BR02,C,818
12424,BR05,D,669
12425,BR08,D,766
12426,BR11,B,703
12427,BR05,D,644
12428,BR07,D,698
12429,BR03,D,693
12430,BR08,A,501
12431,BR15,C,709
12432,BR01,A,721
12433,BR12,B,803
12434,BR07,B,585
12435,BR03,D,702
12436,BR14,B,625
12437,BR06,C,713
12438,BR04,C,848
12439,BR02,A,787
12440,BR03,C,726
12441,BR11,B,737
12442,BR08,C,636
12443,BR13,A,832
12444,BR03,A,814
12445,BR02,B,676
12446,BR01,D,786
12447,BR06,B,817
12448,BR15,B,733
12449,BR09,B,678
12450,BR04,C,682
12451,BR12,B,748
12452,BR10,A,819
12453,BR01,B,411
12454,BR10,C,609
12455,BR04,D,356
12456,BR02,A,772
12457,BR03,D,604
12458,BR05,A,657
12459,BR05,B,832
12460,BR03,A,700
12461,BR02,D,590
12462,BR10,C,765
12463,BR15,A,679
12464,BR10,B,736
12465,BR03,C,721
12466,BR03,A,448
12467,BR03,A,710
12468,BR02,D,318
12469,BR07,B,832
12470,BR07,C,602
12471,BR09,B,754
12472,BR09,A,700
12473,BR03,D,770
12474,BR04,D,596
12475,BR09,C,685
12476,BR04,B,847
12477,BR03,C,703
12478,BR04,B,625
12479,BR03,C,667
12480,BR01,C,679
12481,BR11,D,701
12482,BR11,B,729
12483,BR03,D,627
12484,BR01,B,730
12485,BR09,A,606
12486,BR03,C,664
12487,BR04,A,715
12488,BR01,C,819
12489,BR03,C,628
12490,BR10,B,843
12491,BR10,A,684
12492,BR03,D,717
12493,BR04,A,751
12494,BR02,D,750
12495,BR01,A,591
12496,BR15,C,826
12497,BR08,D,721
12498,BR07,D,329
12499,BR10,D,609
12500,BR11,D,560
12501,BR10,B,648
12502,BR01,C,728
12503,BR02,C,758
12504,BR08,D,789
12505,BR04,D,725
12506,BR15,C,705
12507,BR08,C,525
12508,BR14,C,544
12509,BR03,D,743
12510,BR12,A,705
12511,BR04,B,621
12512,BR15,D,826
12513,BR02,C,671
12514,BR06,B,846
12515,BR10,D,750
12516,BR05,D,693
12517,BR05,A,765
12518,BR15,A,746
12519,BR05,C,784
12520,BR07,C,580
12521,BR01,B,689
12522,BR11,D,678
12523,BR08,B,705
12524,BR05,B,609
12525,BR01,D,736
12526,BR07,B,718
12527,BR01,A,602
12528,BR01,B,847
12529,BR08,B,605
12530,BR02,D,681
12531,BR02,B,798
12532,BR08,B,678
12533,BR01,C,782
12534,BR04,B,663
12535,BR02,C,669
12536,BR07,B,600
12537,BR08,B,765
12538,BR09,D,738
12539,BR03,B,663
12540,BR01,C,781
12541,BR01,D,642
12542,BR05,B,756
12543,BR14,B,596
12544,BR03,C,751
12545,BR03,C,645
12546,BR02,B,780
12547,BR07,C,632
12548,BR08,D,723
12549,BR08,B,661
12550,BR12,A,777
12551,BR06,B,731
12552,BR02,C,735
12553,BR03,D,588
12554,BR08,D,763
12555,BR08,B,720
12556,BR06,D,608
12557,BR09,D,650
12558,BR08,C,656
12559,BR12,C,616
12560,BR07,D,713
12561,BR10,D,714
12562,BR03,D,672
12563,BR08,A,542
12564,BR13,C,683
12565,BR04,D,737
12566,BR10,A,584
12567,BR09,B,719
12568,BR01,C,729
12569,BR07,B,651
12570,BR02,B,695
12571,BR14,B,776
12572,BR10,B,633
12573,BR02,D,777
12574,BR02,D,712
12575,BR07,B,845
12576,BR04,A,716
12577,BR01,B,846
12578,BR07,B,531
12579,BR04,A,793
12580,BR02,D,827
12581,BR10,D,410
12582,BR13,D,659
12583,BR10,D,670
12584,BR11,C,742
12585,BR03,C,694
12586,BR03,D,475
12587,BR03,C,828
12588,BR10,C,661
12589,BR14,C,764
12590,BR09,B,708
12591,BR12,D,836
12592,BR08,A,723
12593,BR04,C,699
12594,BR05,A,744
12595,BR01,D,612
12596,BR01,D,685
12597,BR09,B,789
12598,BR05,D,719
12599,BR07,B,711
12600,BR07,A,754
12601,BR03,B,696
12602,BR06,B,688
12603,BR06,C,713
12604,BR04,C,520
12605,BR11,A,612
12606,BR05,A,725
12607,BR07,B,745
12608,BR12,B,648
12609,BR12,B,734
12610,BR12,A,730
12611,BR03,B,741
12612,BR01,D,710
12613,BR03,A,711
12614,BR03,D,577
12615,BR13,B,845
12616,BR08,C,822
12617,BR01,D,492
12618,BR02,B,461
12619,BR02,D,637
12620,BR08,A,484
12621,BR09,B,774
12622,BR11,B,637
12623,BR14,B,804
12624,BR03,B,697
12625,BR04,D,676
12626,BR03,B,609
12627,BR04,C,582
12628,BR13,D,599
12629,BR07,B,606
12630,BR09,B,642
12631,BR06,D,732
12632,BR01,D,755
12633,BR01,D,653
12634,BR06,B,611
12635,BR09,C,733
12636,BR03,B,669
12637,BR09,D,639
12638,BR10,D,666
12639,BR05,B,631
12640,BR09,A,677
12641,BR05,B,807
12642,BR08,C,444
12643,BR10,B,790
12644,BR15,B,767
12645,BR04,B,787
12646,BR05,D,582
12647,BR02,B,835
12648,BR03,B,673
12649,BR09,B,595
12650,BR13,A,842
12651,BR04,B,665
12652,BR02,C,769
12653,BR03,D,711
12654,BR05,A,700
12655,BR03,C,802
12656,BR03,B,792
12657,BR09,D,819
12658,BR01,B,742
12659,BR06,A,848
12660,BR10,C,697
12661,BR03,D,522
12662,BR07,A,774
12663,BR08,A,799
12664,BR08,D,640
12665,BR05,C,781
12666,BR04,D,707
12667,BR11,A,588
12668,BR10,D,729
12669,BR04,B,429
12670,BR02,D,803
12671,BR01,A,834
12672,BR01,D,778
12673,BR07,C,482
12674,BR01,C,457
12675,BR04,A,673
12676,BR10,C,758
12677,BR03,C,502
12678,BR10,C,729
12679,BR09,C,722
12680,BR03,B,637
12681,BR09,B,645
12682,BR09,D,794
12683,BR04,D,696
12684,BR03,B,635
12685,BR06,C,388
12686,BR13,A,473
12687,BR08,D,628
12688,BR02,A,735
12689,BR09,D,725
12690,BR05,C,619
12691,BR07,A,763
12692,BR09,D,667
12693,BR06,C,792
12694,BR10,C,742
12695,BR09,B,638
12696,BR08,B,717
12697,BR02,D,444
12698,BR11,C,755
12699,BR13,A,663
12700,BR02,B,685
12701,BR06,C,729
12702,BR03,A,656
12703,BR10,A,486
12704,BR09,A,681
12705,BR02,C,823
12706,BR12,B,833
12707,BR02,B,795
12708,BR10,A,706
12709,BR05,C,702
12710,BR04,C,683
12711,BR02,D,845
12712,BR02,C,612
12713,BR08,C,654
12714,BR07,C,364
12715,BR02,B,728
12716,BR02,B,648
12717,BR01,A,706
12718,BR09,B,819
12719,BR09,C,621
12720,BR01,D,596
12721,BR07,B,649
12722,BR01,C,659
12723,BR13,B,685
12724,BR13,C,731
12725,BR09,A,678
12726,BR13,A,792
12727,BR10,B,637
12728,BR11,D,718
12729,BR07,A,727
12730,BR04,C,672
12731,BR03,D,437
12732,BR04,C,352
12733,BR08,B,596
12734,BR02,B,639
12735,BR03,C,487
12736,BR05,B,716
12737,BR03,C,734
12738,BR07,C,718
12739,BR13,C,532
12740,BR09,D,678
12741,BR08,D,826
12742,BR07,C,784
12743,BR06,B,699
12744,BR02,C,694
12745,BR12,D,686
12746,BR03,B,627
12747,BR01,C,311
12748,BR10,A,710
12749,BR02,B,763
12750,BR04,D,710
12751,BR01,B,716
12752,BR02,B,815
12753,BR02,A,682
12754,BR01,B,842
12755,BR08,B,722
12756,BR11,B,372
12757,BR04,C,721
12758,BR12,D,670
12759,BR03,A,712
12760,BR04,C,684
12761,BR02,A,779
12762,BR08,B,788
12763,BR05,D,602
12764,BR08,A,626
12765,BR10,A,676
12766,BR07,B,737
12767,BR08,D,773
12768,BR13,A,581
12769,BR03,B,673
12770,BR04,C,680
12771,BR09,B,737
12772,BR08,A,848
12773,BR02,A,495
12774,BR04,C,627
12775,BR05,C,662
12776,BR05,C,683
12777,BR02,A,777
12778,BR13,B,327
12779,BR10,C,642
12780,BR06,B,843
12781,BR09,B,825
12782,BR12,C,748
12783,BR02,D,649
12784,BR03,C,681
12785,BR07,D,848
12786,BR10,D,796
12787,BR01,D,622
12788,BR15,C,688
12789,BR05,B,751
12790,BR04,B,672
12791,BR03,C,706
12792,BR02,C,669
12793,BR10,B,786
12794,BR14,C,522
12795,BR05,D,589
12796,BR14,B,832
12797,BR11,C,828
12798,BR06,C,746
12799,BR08,A,609
12800,BR05,A,623
12801,BR07,D,585
12802,BR01,D,607
12803,BR09,D,726
12804,BR01,B,645
12805,BR10,B,619
12806,BR11,D,414
12807,BR03,D,618
12808,BR04,D,794
12809,BR06,B,829
12810,BR07,C,720
12811,BR03,C,693
12812,BR07,C,607
12813,BR03,C,313
12814,BR01,C,762
12815,BR01,C,678
12816,BR02,B,687
12817,BR10,B,693
12818,BR14,C,801
12819,BR05,B,693
12820,BR06,D,840
12821,BR02,D,471
12822,BR07,D,802
12823,BR02,B,690
12824,BR08,A,836
12825,BR13,A,763
12826,BR02,C,795
12827,BR10,B,642
12828,BR01,B,685
12829,BR04,B,765
12830,BR02,C,622
12831,BR04,C,809
12832,BR02,B,744
12833,BR04,A,693
12834,BR05,D,698
12835,BR04,B,843
12836,BR08,A,691
12837,BR13,A,664
12838,BR05,A,653
12839,BR02,B,713
12840,BR03,C,709
12841,BR11,D,724
12842,BR07,B,824
12843,BR05,C,830
12844,BR02,D,555
12845,BR05,B,679
12846,BR03,B,757
12847,BR14,B,717
12848,BR12,D,657
12849,BR01,A,552
12850,BR06,B,720
12851,BR03,C,795
12852,BR05,C,832
12853,BR12,B,734
12854,BR06,C,745
12855,BR04,C,394
12856,BR03,C,708
12857,BR10,B,771
12858,BR08,B,839
12859,BR05,B,644
12860,BR03,D,695
12861,BR04,B,727
12862,BR14,A,639
12863,BR06,B,564
12864,BR05,D,359
12865,BR06,C,690
12866,BR10,B,594
12867,BR04,D,704
12868,BR02,D,626
12869,BR07,B,731
12870,BR08,C,671
12871,BR09,D,799
12872,BR12,B,827
12873,BR04,B,689
12874,BR01,C,598
12875,BR14,C,506
12876,BR05,A,738
12877,BR08,A,661
12878,BR08,D,769
12879,BR07,A,472
12880,BR03,D,605
12881,BR10,B,707
12882,BR10,C,668
12883,BR07,C,726
12884,BR06,B,661
12885,BR02,A,700
12886,BR01,B,815
12887,BR04,C,604
12888,BR04,B,622
12889,BR14,B,650
12890,BR10,A,681
12891,BR08,B,816
12892,BR06,B,818
12893,BR02,A,806
12894,BR14,A,609
12895,BR04,B,689
12896,BR02,C,613
12897,BR06,B,709
12898,BR12,B,719
12899,BR12,C,663
12900,BR01,D,660
12901,BR12,B,674
12902,BR03,B,660
12903,BR01,D,810
12904,BR11,D,561
12905,BR12,B,833
12906,BR07,C,736
12907,BR07,B,772
12908,BR10,B,753
12909,BR10,C,589
12910,BR12,B,701
12911,BR07,B,689
12912,BR14,A,661
12913,BR15,C,741
12914,BR02,D,580
12915,BR11,A,689
12916,BR06,C,673
12917,BR04,B,354
12918,BR08,C,710
12919,BR01,D,735
12920,BR06,B,768
12921,BR12,B,836
12922,BR03,C,579
12923,BR05,C,816
12924,BR13,B,745
12925,BR05,D,683
12926,BR04,D,751
12927,BR05,B,621
12928,BR06,A,754
12929,BR08,B,763
12930,BR10,C,580
12931,BR05,B,720
12932,BR10,A,773
12933,BR06,B,678
12934,BR04,A,779
12935,BR08,C,594
12936,BR09,A,532
12937,BR07,C,837
12938,BR01,B,570
12939,BR02,D,787
12940,BR03,C,677
12941,BR03,A,684
12942,BR08,C,784
12943,BR01,B,820
12944,BR10,C,718
12945,BR03,D,615
12946,BR04,C,767
12947,BR06,D,827
12948,BR03,B,785
12949,BR12,C,719
12950,BR01,A,665
12951,BR05,D,752
12952,BR11,A,661
12953,BR08,B,788
12954,BR03,D,809
12955,BR05,A,605
12956,BR09,B,759
12957,BR14,C,765
12958,BR12,D,670
12959,BR04,C,749
12960,BR15,A,779
12961,BR01,C,795
12962,BR01,B,707
12963,BR11,D,657
12964,BR02,C,607
12965,BR01,C,760
12966,BR03,C,674
12967,BR05,C,606
12968,BR09,C,811
12969,BR08,A,724
12970,BR03,A,640
12971,BR06,B,699
12972,BR13,B,707
12973,BR10,B,696
12974,BR04,B,692
12975,BR15,D,595
12976,BR09,A,617
12977,BR01,D,698
12978,BR01,D,762
12979,BR02,C,797
12980,BR09,A,652
12981,BR02,B,816
12982,BR06,D,707
12983,BR01,D,736
12984,BR13,D,696
12985,BR04,D,828
12986,BR13,A,722
12987,BR14,C,448
12988,BR01,D,789
12989,BR05,B,774
12990,BR01,B,683
12991,BR13,B,734
12992,BR06,A,388
12993,BR01,A,608
12994,BR02,A,633
12995,BR04,C,811
12996,BR14,C,711
12997,BR09,B,599
12998,BR12,D,833
12999,BR04,D,678
13000,BR01,A,781
13001,BR14,A,585
13002,BR01,B,837
13003,BR14,C,778
13004,BR04,C,768
13005,BR01,B,826
13006,BR09,A,773
13007,BR15,A,785
13008,BR14,D,808
13009,BR02,B,697
13010,BR02,C,614
13011,BR07,A,523
13012,BR08,A,615
13013,BR09,B,788
13014,BR02,C,812
13015,BR14,B,692
13016,BR08,A,701
13017,BR11,C,736
13018,BR07,A,675
13019,BR05,C,670
13020,BR14,D,706
13021,BR07,B,654
13022,BR12,A,683
13023,BR14,D,662
13024,BR08,B,709
13025,BR07,D,767
13026,BR01,C,724
13027,BR01,B,688
13028,BR03,C,622
13029,BR02,B,695
13030,BR03,B,670
13031,BR04,C,848
13032,BR04,C,439
13033,BR05,C,594
13034,BR01,C,674
13035,BR01,A,689
13036,BR08,A,819
13037,BR06,A,480
13038,BR05,C,806
13039,BR08,A,768
13040,BR11,A,795
13041,BR05,B,584
13042,BR08,C,821
13043,BR14,B,712
13044,BR11,A,649
13045,BR05,B,591
13046,BR08,C,346
13047,BR02,C,774
13048,BR07,A,843
13049,BR15,C,543
13050,BR06,A,761
13051,BR13,C,633
13052,BR05,C,648
13053,BR15,B,730
13054,BR07,A,689
13055,BR01,C,603
13056,BR07,A,505
13057,BR03,D,665
13058,BR01,C,701
13059,BR11,C,720
13060,BR03,C,693
13061,BR10,A,724
13062,BR03,D,776
13063,BR02,D,844
13064,BR14,B,739
13065,BR04,C,832
13066,BR07,C,604
13067,BR07,D,425
13068,BR07,B,679
13069,BR13,B,628
13070,BR08,C,828
13071,BR05,C,715
13072,BR12,B,809
13073,BR02,B,844
13074,BR07,D,699
13075,BR14,B,641
13076,BR08,C,468
13077,BR10,B,588
13078,BR08,B,621
13079,BR11,C,780
13080,BR14,D,685
13081,BR03,D,701
13082,BR02,A,676
13083,BR06,D,523
13084,BR09,B,546
13085,BR03,A,698
13086,BR01,C,749
13087,BR04,B,689
13088,BR14,D,821
13089,BR09,A,511
13090,BR05,C,727
13091,BR02,B,567
13092,BR04,B,722
13093,BR02,A,612
13094,BR02,B,755
13095,BR13,B,766
13096,BR15,A,785
13097,BR02,B,319
13098,BR01,B,737
13099,BR04,D,618
13100,BR05,D,836
13101,BR03,C,701
13102,BR04,B,595
13103,BR03,D,760
13104,BR10,D,607
13105,BR09,A,597
13106,BR08,B,698
13107,BR04,D,683
13108,BR13,D,610
13109,BR14,C,767
13110,BR02,B,589
13111,BR03,B,701
13112,BR06,D,700
13113,BR01,B,660
13114,BR05,B,629
13115,BR07,C,769
13116,BR06,D,838
13117,BR04,B,702
13118,BR07,B,820
13119,BR14,B,695
13120,BR03,D,768
13121,BR08,C,791
13122,BR01,D,723
13123,BR01,A,694
13124,BR07,B,730
13125,BR02,A,776
13126,BR01,C,785
13127,BR02,B,720
13128,BR07,C,721
13129,BR09,A,724
13130,BR03,C,755
13131,BR08,A,696
13132,BR02,C,538
13133,BR08,C,713
13134,BR05,B,586
13135,BR08,B,616
13136,BR15,A,776
13137,BR13,C,844
13138,BR01,D,843
13139,BR12,C,699
13140,BR01,D,707
13141,BR14,D,667
13142,BR03,B,677
13143,BR04,C,688
13144,BR01,B,737
13145,BR02,D,591
13146,BR09,C,758
13147,BR14,C,790
13148,BR08,A,703
13149,BR09,C,664
13150,BR10,C,802
13151,BR03,B,641
13152,BR01,A,657
13153,BR01,C,803
13154,BR04,B,779
13155,BR03,B,719
13156,BR01,C,683
13157,BR02,A,782
13158,BR02,A,803
13159,BR13,D,841
13160,BR02,B,687
13161,BR06,B,771
13162,BR07,A,738
13163,BR07,A,637
13164,BR01,B,686
13165,BR04,B,724
13166,BR01,B,499
13167,BR04,C,777
13168,BR02,C,819
13169,BR07,B,538
13170,BR09,D,788
13171,BR06,D,660
13172,BR05,C,733
13173,BR04,A,598
13174,BR11,B,646
13175,BR03,C,595
13176,BR09,A,670
13177,BR10,A,666
13178,BR05,D,621
13179,BR03,C,822
13180,BR06,A,735
13181,BR01,B,645
13182,BR01,B,730
13183,BR02,A,786
13184,BR02,B,737
13185,BR06,C,707
13186,BR11,D,616
13187,BR03,C,653
13188,BR13,A,605
13189,BR14,B,779
13190,BR14,B,737
13191,BR11,A,778
13192,BR04,D,827
13193,BR01,B,722
13194,BR07,B,642
13195,BR07,C,799
13196,BR11,A,523
13197,BR15,B,843
13198,BR06,D,815
13199,BR04,C,606
13200,BR02,D,809
13201,BR01,B,687
13202,BR06,B,762
13203,BR07,B,773
13204,BR11,C,694
13205,BR06,B,708
13206,BR13,B,719
13207,BR08,A,707
13208,BR11,C,619
13209,BR02,C,639
13210,BR11,A,602
13211,BR08,C,718
13212,BR02,D,582
13213,BR02,B,638
13214,BR13,B,595
13215,BR01,D,695
13216,BR05,B,631
13217,BR04,D,747
13218,BR08,B,821
13219,BR11,A,686
13220,BR04,A,753
13221,BR05,D,669
13222,BR15,A,667
13223,BR10,D,807
13224,BR12,B,741
13225,BR05,A,786
13226,BR03,B,767
13227,BR05,B,668
13228,BR09,A,774
13229,BR02,D,483
13230,BR03,D,599
13231,BR01,A,720
13232,BR05,C,785
13233,BR11,B,325
13234,BR01,D,841
13235,BR08,A,721
13236,BR13,B,794
13237,BR03,B,474
13238,BR09,C,719
13239,BR14,A,645
13240,BR14,C,577
13241,BR03,D,762
13242,BR02,B,641
13243,BR02,B,591
13244,BR09,B,751
13245,BR09,B,664
13246,BR08,B,829
13247,BR04,B,711
13248,BR02,D,633
13249,BR07,A,681
13250,BR06,B,721
13251,BR09,B,780
13252,BR05,B,689
13253,BR04,A,739
13254,BR03,D,847
13255,BR03,C,731
13256,BR03,D,700
13257,BR01,B,803
13258,BR04,A,592
13259,BR01,B,675
13260,BR02,B,676
13261,BR09,A,721
13262,BR04,C,601
13263,BR08,C,468
13264,BR09,C,683
13265,BR07,D,694
13266,BR14,B,831
13267,BR01,B,628
13268,BR09,B,726
13269,BR14,A,695
13270,BR12,B,479
13271,BR02,C,590
13272,BR04,C,817
13273,BR02,B,634
13274,BR07,A,645
13275,BR09,C,792
13276,BR04,C,767
13277,BR06,D,817
13278,BR09,A,775
13279,BR05,C,777
13280,BR11,C,780
13281,BR10,A,704
13282,BR01,C,597
13283,BR08,A,793
13284,BR03,C,701
13285,BR07,C,703
13286,BR14,C,695
13287,BR12,A,684
13288,BR05,D,846
13289,BR03,D,834
13290,BR03,D,699
13291,BR06,B,399
13292,BR02,B,684
13293,BR07,A,600
13294,BR01,A,737
13295,BR04,A,688
13296,BR03,C,781
13297,BR14,B,732
13298,BR09,C,590
13299,BR04,C,594
13300,BR01,D,657
13301,BR06,D,756
13302,BR03,C,720
13303,BR06,D,683
13304,BR11,A,729
13305,BR08,A,665
13306,BR08,B,305
13307,BR07,C,684
13308,BR13,C,599
13309,BR13,B,390
13310,BR06,D,598
13311,BR04,D,694
13312,BR05,A,696
13313,BR02,B,710
13314,BR08,D,591
13315,BR06,B,738
13316,BR02,B,608
13317,BR02,B,704
13318,BR06,B,768
13319,BR12,C,839
13320,BR07,A,837
13321,BR09,D,632
13322,BR04,D,689
13323,BR07,C,704
13324,BR05,D,827
13325,BR08,A,701
13326,BR01,B,782
13327,BR06,A,674
13328,BR03,D,333
13329,BR04,D,756
13330,BR14,B,661
13331,BR02,C,835
13332,BR04,B,655
13333,BR06,B,784
13334,BR12,B,798
13335,BR05,C,697
13336,BR09,A,715
13337,BR11,A,673
13338,BR04,B,611
13339,BR04,A,748
13340,BR04,C,580
13341,BR11,A,683
13342,BR01,B,601
13343,BR04,C,658
13344,BR08,B,663
13345,BR07,D,684
13346,BR05,C,776
13347,BR06,B,307
13348,BR02,A,793
13349,BR05,D,845
13350,BR06,B,601
13351,BR13,B,646
13352,BR03,D,621
13353,BR12,A,716
13354,BR08,B,747
13355,BR01,C,747
13356,BR09,D,763
13357,BR01,D,642
13358,BR15,B,826
13359,BR12,D,369
13360,BR03,A,760
13361,BR03,B,629
13362,BR04,A,721
13363,BR04,B,804
13364,BR04,C,734
13365,BR04,A,689
13366,BR08,B,839
13367,BR02,B,669
13368,BR11,A,821
13369,BR10,C,734
13370,BR06,C,587
13371,BR11,C,664
13372,BR03,C,704
13373,BR01,B,638
13374,BR08,D,724
13375,BR05,A,676
13376,BR07,C,319
13377,BR12,D,702
13378,BR14,A,611
13379,BR08,B,630
13380,BR10,C,677
13381,BR01,C,600
13382,BR02,B,712
13383,BR09,D,820
13384,BR05,B,735
13385,BR05,D,807
13386,BR04,B,829
13387,BR07,C,818
13388,BR02,B,738
13389,BR08,B,713
13390,BR02,B,745
13391,BR01,B,728
13392,BR04,D,429
13393,BR03,C,581
13394,BR12,B,618
13395,BR01,B,736
13396,BR02,D,831
13397,BR07,D,714
13398,BR06,B,606
13399,BR01,C,607
13400,BR01,B,585
13401,BR15,A,307
13402,BR08,B,635
13403,BR04,C,682
13404,BR06,C,790
13405,BR03,D,674
13406,BR04,A,646
13407,BR08,B,696
13408,BR12,B,660
13409,BR02,C,572
13410,BR11,A,745
13411,BR02,C,349
13412,BR03,C,532
13413,BR01,C,736
13414,BR02,B,808
13415,BR13,A,662
13416,BR05,B,729
13417,BR01,C,685
13418,BR14,A,521
13419,BR12,A,831
13420,BR10,D,730
13421,BR13,B,770
13422,BR03,B,719
13423,BR11,A,710
13424,BR09,C,599
13425,BR12,B,697
13426,BR10,B,635
13427,BR04,C,840
13428,BR10,D,710
13429,BR03,B,698
13430,BR04,C,596
13431,BR02,B,764
13432,BR13,B,670
13433,BR03,A,716
13434,BR06,C,610
13435,BR04,B,707
13436,BR14,B,728
13437,BR04,B,829
13438,BR10,B,604
13439,BR11,B,815
13440,BR05,B,682
13441,BR04,B,631
13442,BR09,A,685
13443,BR13,A,426
13444,BR10,C,813
13445,BR03,D,387
13446,BR12,C,688
13447,BR04,C,656
13448,BR07,D,723
13449,BR11,A,780
13450,BR02,C,650
13451,BR10,A,642
13452,BR07,C,632
13453,BR12,B,745
13454,BR02,D,632
13455,BR05,C,690
13456,BR11,B,620
13457,BR01,B,770
13458,BR02,A,718
13459,BR15,B,797
13460,BR03,C,670
13461,BR14,A,731
13462,BR02,D,752
13463,BR04,D,650
13464,BR10,B,792
13465,BR08,C,835
13466,BR07,A,795
13467,BR06,C,694
13468,BR11,C,655
13469,BR03,D,685
13470,BR05,B,420
13471,BR02,D,785
13472,BR07,D,693
13473,BR03,C,677
13474,BR04,B,776
13475,BR06,C,728
13476,BR01,C,764
13477,BR01,D,624
13478,BR09,A,837
13479,BR05,B,626
13480,BR12,C,793
13481,BR09,B,636
13482,BR01,C,712
13483,BR08,A,761
13484,BR01,C,668
13485,BR10,C,771
13486,BR15,B,711
13487,BR06,C,721
13488,BR09,D,706
13489,BR03,D,735
13490,BR05,A,733
13491,BR11,C,627
13492,BR02,B,367
13493,BR03,B,735
13494,BR05,D,801
13495,BR09,C,837
13496,BR04,C,781
13497,BR13,C,618
13498,BR01,C,809
13499,BR04,D,583
13500,BR09,A,693
13501,BR03,C,624
13502,BR08,A,600
13503,BR02,B,368
13504,BR01,B,718
13505,BR02,B,747
13506,BR13,C,677
13507,BR07,C,374
13508,BR10,B,729
13509,BR04,B,611
13510,BR07,A,530
13511,BR06,B,804
13512,BR14,B,688
13513,BR09,A,782
13514,BR09,D,826
13515,BR01,D,601
13516,BR07,A,814
13517,BR05,B,760
13518,BR13,C,671
13519,BR03,D,653
13520,BR03,A,706
13521,BR05,D,727
13522,BR03,A,737
13523,BR02,C,641
13524,BR11,A,355
13525,BR07,D,686
13526,BR12,B,700
13527,BR11,C,799
13528,BR03,B,710
13529,BR07,B,636
13530,BR01,C,709
13531,BR13,D,499
13532,BR05,D,500
13533,BR04,D,671
13534,BR04,D,705
13535,BR05,D,826
13536,BR03,A,662
13537,BR04,B,636
13538,BR10,A,767
13539,BR11,B,749
13540,BR04,D,661
13541,BR05,C,676
13542,BR12,C,700
13543,BR01,D,716
13544,BR12,D,687
13545,BR03,C,751
13546,BR08,D,833
13547,BR07,A,663
13548,BR07,B,680
13549,BR11,B,624
13550,BR02,B,775
13551,BR04,B,745
13552,BR06,D,691
13553,BR10,B,447
13554,BR03,C,690
13555,BR10,B,527
13556,BR04,D,831
13557,BR02,C,718
13558,BR10,A,794
13559,BR01,B,697
13560,BR06,D,608
13561,BR01,D,754
13562,BR04,C,747
13563,BR07,C,433
13564,BR07,D,808
13565,BR05,C,824
13566,BR05,D,735
13567,BR03,B,788
13568,BR05,D,675
13569,BR14,B,379
13570,BR11,C,694
13571,BR02,A,815
13572,BR01,C,680
13573,BR13,C,583
13574,BR06,B,723
13575,BR06,B,608
13576,BR10,B,692
13577,BR04,D,708
13578,BR06,B,678
13579,BR14,A,500
13580,BR08,A,790
13581,BR02,C,790
13582,BR02,C,599
13583,BR03,A,806
13584,BR10,B,725
13585,BR03,D,719
13586,BR01,D,649
13587,BR14,A,779
13588,BR02,A,754
13589,BR01,A,737
13590,BR03,D,637
13591,BR03,A,675
13592,BR05,A,695
13593,BR13,A,677
13594,BR12,D,723
13595,BR05,C,437
13596,BR05,C,610
13597,BR07,C,795
13598,BR03,C,369
13599,BR01,C,682
13600,BR13,A,598
13601,BR02,C,808
13602,BR02,C,766
13603,BR06,C,747
13604,BR06,A,649
13605,BR01,B,843
13606,BR02,D,650
13607,BR04,C,764
13608,BR09,C,726
13609,BR03,C,795
13610,BR05,A,494
13611,BR07,A,714
13612,BR12,B,801
